solar_rad,slp,datetime,ts,dewpt,uv,wind_dir,ghi,dhi,precip,pop,ozone,app_temp,clouds_low,clouds_mid,snow_depth,wind_gust_spd,dni,timestamp_utc,timestamp_local,wind_cdir,rh,pod,pres,snow,temp,clouds,vis,clouds_hi,wind_spd,wind_cdir_full,description,code,icon,city,country,lon,lat
0,993.5,2024-06-18:21,1718744400,63.1,0,222,0,0,0,0,291.8,96.6,0,100,0,24.9,0,2024-06-18T21:00:00,2024-06-19T02:00:00,SW,35,n,970,0,95.1,96,4.8,100,6.8,southwest,Overcast clouds,804,c04n,Miānwāli,Pakistan,71.537,32.5839
0,993.5,2024-06-19:00,1718755200,65.4,0,287,0,0,0.01,20,292.5,91.7,0,66,0,9.7,0,2024-06-19T00:00:00,2024-06-19T05:00:00,WNW,45,n,968.5,0,89.5,100,14.9,100,3.4,west-northwest,Overcast clouds,804,c04n,Miānwāli,Pakistan,71.537,32.5839
494.986,994,2024-06-19:03,1718766000,70.6,3.5,317,526.42,95.41,0,0,295,101.8,0,22,0,10.2,786.69,2024-06-19T03:00:00,2024-06-19T08:00:00,NW,46,d,969.5,0,94.7,0,14.9,0,4.2,northwest,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
946.8001,994,2024-06-19:06,1718776800,58.5,10.1,55,986.09,122.23,0,0,294.3,109.3,0,42,0,12.2,921.95,2024-06-19T06:00:00,2024-06-19T11:00:00,NE,20,d,971,0,108.3,0,14.9,0,5.8,northeast,Few clouds,801,c02d,Miānwāli,Pakistan,71.537,32.5839
904.17126,989.7,2024-06-19:09,1718787600,57.6,9.2,83,939.7,119.99,0,0,292,111.6,0,0,0,5,911.94,2024-06-19T09:00:00,2024-06-19T14:00:00,E,18,d,967.5,0,110.9,0,14.9,0,5,east,Clear Sky,800,c01d,Miānwāli,Pakistan,71.537,32.5839
131.3549,987.6,2024-06-19:12,1718798400,53.6,0.9,41,422.41,87.17,0,0,290.3,110.9,1,99,0,2.5,737.34,2024-06-19T12:00:00,2024-06-19T17:00:00,NE,15,d,965.5,0,112.2,99,14.9,45,3.2,northeast,Overcast clouds,804,c04d,Miānwāli,Pakistan,71.537,32.5839
0,989.7,2024-06-19:15,1718809200,59.2,0,353,0,0,0.002,15,293,97.7,0,1,0,10.5,0,2024-06-19T15:00:00,2024-06-19T20:00:00,NNW,28,n,967,0,97.8,1,14.9,0,8.6,north-northwest,Few clouds,801,c02n,Miānwāli,Pakistan,71.537,32.5839
0,997,2024-06-14:18,1718388000,69.3,0,319,0,0,0,0,298.5,95.5,0,0,0,3.7,0,2024-06-14T18:00:00,2024-06-14T23:00:00,NW,50,n,971,0,90.5,0,14.9,0,1.9,northwest,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996.5,2024-06-14:21,1718398800,71.6,0,32,0,0,0,0,296.8,92.8,0,0,0,1.7,0,2024-06-14T21:00:00,2024-06-15T02:00:00,NNE,61,n,972,0,86.6,0,14.9,0,0.2,north-northeast,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,997.5,2024-06-15:00,1718409600,71.9,0,26,0,0.45,0,0,297,90.2,0,0,0,4.3,0,2024-06-15T00:00:00,2024-06-15T05:00:00,NNE,66,n,971,0,84.5,0,14.9,0,2.3,north-northeast,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
517.7596,999.5,2024-06-15:03,1718420400,74,3.7,9,555.43,97.53,0,0,300.3,96.3,0,0,0,10,799.01,2024-06-15T03:00:00,2024-06-15T08:00:00,N,64,d,975,0,87.7,0,14.9,0,5.2,north,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
952.8218,999,2024-06-15:06,1718431200,61.8,10.3,5,996.97,122.77,0,0,296.8,107.1,0,0,0,7.4,924.71,2024-06-15T06:00:00,2024-06-15T11:00:00,N,25,d,973,0,104.7,0,14.9,0,2.7,north,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
778.3465,996.5,2024-06-15:09,1718442000,58.5,5.5,287,923.88,119.23,0,0,297,111.3,0,30,0,8.7,908.88,2024-06-15T09:00:00,2024-06-15T14:00:00,WNW,19,d,972.5,0,110.1,55,14.9,100,3.9,west-northwest,Overcast clouds,804,c04d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
377.79266,995,2024-06-15:12,1718452800,56.2,2.5,281,391.65,84.49,0,0,298,109,0,0,0,10.8,720.62,2024-06-15T12:00:00,2024-06-15T17:00:00,W,18,d,969.5,0,109.1,0,14.9,0,3.8,west,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996,2024-06-15:15,1718463600,68.5,0,230,0,0,0,0,296.8,102.5,0,0,0,10.7,0,2024-06-15T15:00:00,2024-06-15T20:00:00,SW,40,n,972,0,96.8,0,14.9,0,5.5,southwest,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,997,2024-06-15:18,1718474400,70.9,0,272,0,0,0,0,295.5,95.4,0,0,0,9.3,0,2024-06-15T18:00:00,2024-06-15T23:00:00,W,55,n,972.5,0,89.2,0,14.9,0,4.9,west,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996.5,2024-06-15:21,1718485200,71.4,0,254,0,0,0,0,293,92.3,0,0,0,6.8,0,2024-06-15T21:00:00,2024-06-16T02:00:00,WSW,61,n,972,0,86.4,0,14.9,0,3.8,west-southwest,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,997.5,2024-06-16:00,1718496000,74.5,0,229,0,0.32,0,0,293,94.2,0,0,0,2.3,0,2024-06-16T00:00:00,2024-06-16T05:00:00,SW,69,n,973,0,85.8,0,14.9,0,0.9,southwest,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
521.19635,999.5,2024-06-16:03,1718506800,70.8,3.7,54,554.85,97.48,0,15,295.3,102,0,0,0,5.6,798.68,2024-06-16T03:00:00,2024-06-16T08:00:00,NE,46,d,973.5,0,94.8,0,14.9,0,2.8,northeast,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
949.1308,999,2024-06-16:06,1718517600,64.3,10.3,172,996.68,122.74,0,0,295,112.6,0,0,0,4.5,924.52,2024-06-16T06:00:00,2024-06-16T11:00:00,S,25,d,973,0,107.8,0,14.9,0,0.2,south,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
887.7953,996,2024-06-16:09,1718528400,59.2,8.9,268,924.28,119.24,0,0,293.3,116.9,0,37,0,9.2,908.85,2024-06-16T09:00:00,2024-06-16T14:00:00,W,17,d,972,0,114.9,0,14.9,0,4,west,Few clouds,801,c02d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
378.9095,994.5,2024-06-16:12,1718539200,56.1,2.5,290,392.6,84.57,0,0,294,113.1,0,5,0,13.4,721.09,2024-06-16T12:00:00,2024-06-16T17:00:00,WNW,16,d,970.5,0,113.1,0,14.9,0,6.8,west-northwest,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,995.5,2024-06-16:15,1718550000,59.9,0,273,0,0,0,0,295.5,100.4,0,0,0,7.3,0,2024-06-16T15:00:00,2024-06-16T20:00:00,W,27,n,971,0,99.8,0,14.9,0,3.4,west,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996,2024-06-16:18,1718560800,66.2,0,270,0,0,0,0,295.5,98.6,0,2,0,3.8,0,2024-06-16T18:00:00,2024-06-16T23:00:00,W,39,n,970,0,95.1,0,14.9,0,2.1,west,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996,2024-06-16:21,1718571600,68,0,249,0,0,0,0,293,93,0,29,0,3.6,0,2024-06-16T21:00:00,2024-06-17T02:00:00,WSW,50,n,971.5,0,89.1,0,14.9,0,2.3,west-southwest,Few clouds,801,c02n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,997,2024-06-17:00,1718582400,72.2,0,243,0,0.17,0,0,294,94.8,0,43,0,3.6,0,2024-06-17T00:00:00,2024-06-17T05:00:00,WSW,60,n,971,0,87.8,0,14.9,0,1.8,west-southwest,Few clouds,801,c02n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
517.95575,998.5,2024-06-17:03,1718593200,72.9,3.7,61,554.23,97.42,0,0,294.5,105.7,0,0,0,4.7,798.34,2024-06-17T03:00:00,2024-06-17T08:00:00,ENE,48,d,972.5,0,95.8,0,14.9,0,2.3,east-northeast,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
948.7896,998,2024-06-17:06,1718604000,63.8,10.3,70,996.37,122.72,0,0,293.3,113.1,0,0,0,5.9,924.34,2024-06-17T06:00:00,2024-06-17T11:00:00,ENE,24,d,972,0,108.6,0,14.9,0,0.9,east-northeast,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
801.11395,995.5,2024-06-17:09,1718614800,60.6,5.8,279,924.66,119.25,0,0,294,119.6,0,64,0,9.4,908.82,2024-06-17T09:00:00,2024-06-17T14:00:00,W,17,d,971.5,0,116.6,51,14.9,5,4.1,west,Scattered clouds,802,c02d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
376.6806,995,2024-06-17:12,1718625600,60.9,2.5,342,393.51,84.64,0.01,20,293,112.2,0,2,0,24.7,721.53,2024-06-17T12:00:00,2024-06-17T17:00:00,NNW,21,d,971,0,109.6,0,14.8,0,7.1,north-northwest,Light shower rain,520,r04d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,995,2024-06-17:15,1718636400,71,0,55,0,0,0,0,296,110.7,0,0,0,2.2,0,2024-06-17T15:00:00,2024-06-17T20:00:00,NE,38,n,971,0,101.4,0,14.9,0,1.7,northeast,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,995.5,2024-06-17:18,1718647200,67.5,0,43,0,0,0,0,294,96.6,0,0,0,5.4,0,2024-06-17T18:00:00,2024-06-17T23:00:00,NE,44,n,971,0,92.6,0,14.9,0,2.5,northeast,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,995.5,2024-06-17:21,1718658000,71.9,0,277,0,0,0,0,293.5,96.2,0,39,0,6.4,0,2024-06-17T21:00:00,2024-06-18T02:00:00,W,57,n,969.5,0,89.2,51,14.9,100,3.8,west,Overcast clouds,804,c04n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,996.5,2024-06-18:00,1718668800,75.6,0,32,0,0.04,0.041,50,296.5,96.4,0,79,0,5.4,0,2024-06-18T00:00:00,2024-06-18T05:00:00,NNE,70,n,970,0,86.5,59,14.9,90,3.2,north-northeast,Overcast clouds,804,c04n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
345.7725,997.5,2024-06-18:03,1718679600,66.2,1.8,11,553.57,97.37,0,0,296.5,96.7,0,90,0,11.2,797.99,2024-06-18T03:00:00,2024-06-18T08:00:00,N,41,d,971.5,0,93.5,74,14.9,33,5.9,north,Overcast clouds,804,c04d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
907.0566,996,2024-06-18:06,1718690400,60.2,7.3,28,996.05,122.69,0,0,297.3,110.9,0,60,0,12.3,924.16,2024-06-18T06:00:00,2024-06-18T11:00:00,NNE,21,d,970.5,0,108.8,42,14.9,0,4,north-northeast,Scattered clouds,802,c02d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
889.86383,992.5,2024-06-18:09,1718701200,58,8.9,297,925.02,119.26,0,0,295.8,116.6,0,0,0,8.5,908.8,2024-06-18T09:00:00,2024-06-18T14:00:00,WNW,16,d,967,0,115.5,0,14.9,0,3.6,west-northwest,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
348.988,991,2024-06-18:12,1718712000,55.4,1.7,281,394.37,84.71,0.001,15,296.5,111.7,0,27,0,16.4,721.95,2024-06-18T12:00:00,2024-06-18T17:00:00,W,16,d,967.5,0,112.2,49,14.9,95,6.1,west,Overcast clouds,804,c04d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,991.5,2024-06-18:15,1718722800,63.4,0,354,0,0,0,0,297.8,103.1,0,0,0,5.9,0,2024-06-18T15:00:00,2024-06-18T20:00:00,NNW,30,n,967.5,0,100.5,0,14.9,0,2.6,north-northwest,Clear Sky,800,c01n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,992,2024-06-18:18,1718733600,62.5,0,48,0,0,0.001,15,299,94.5,0,0,0,5.8,0,2024-06-18T18:00:00,2024-06-18T23:00:00,NE,36,n,968,0,93.5,40,13.5,62,2.8,northeast,Scattered clouds,802,c02n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,992,2024-06-18:21,1718744400,75,0,112,0,0,0.03,45,295,98.3,0,40,0,5.4,0,2024-06-18T21:00:00,2024-06-19T02:00:00,ESE,65,n,966,0,88.3,55,14.9,100,1.9,east-southeast,Overcast clouds,804,c04n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,993.5,2024-06-19:00,1718755200,68.5,0,300,0,0,0,0,293.8,91.8,0,100,0,12.2,0,2024-06-19T00:00:00,2024-06-19T05:00:00,WNW,53,n,969,0,87.8,98,14.9,100,1.3,west-northwest,Overcast clouds,804,c04n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
265.95663,994.5,2024-06-19:03,1718766000,71,1.6,76,552.86,97.31,0,0,293.5,94.7,0,100,0,13.9,797.62,2024-06-19T03:00:00,2024-06-19T08:00:00,ENE,56,d,968,0,88.7,82,14.9,100,6.9,east-northeast,Overcast clouds,804,c04d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
948.73706,995,2024-06-19:06,1718776800,64.2,10.3,92,995.7,122.66,0,0,294.5,103.4,0,0,0,21,923.99,2024-06-19T06:00:00,2024-06-19T11:00:00,E,31,d,969,0,100.3,0,14.9,30,11.2,east,Few clouds,801,c02d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
895.85126,989.2,2024-06-19:09,1718787600,53,8.9,194,925.36,119.26,0,0,294.5,112.1,0,0,0,10.3,908.78,2024-06-19T09:00:00,2024-06-19T14:00:00,SSW,14,d,966,0,113.7,0,14.9,0,14.3,south-southwest,Clear Sky,800,c01d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
339.5824,987.8,2024-06-19:12,1718798400,55.4,1.6,210,395.18,84.78,0,0,294,111.7,0,53,0,7,722.34,2024-06-19T12:00:00,2024-06-19T17:00:00,SSW,16,d,964.5,0,112.2,53,14.9,1,6.6,south-southwest,Broken clouds,803,c03d,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
0,988.6,2024-06-19:15,1718809200,58.3,0,285,0,0,0.001,15,293.8,103.7,0,96,0,6.1,0,2024-06-19T15:00:00,2024-06-19T20:00:00,WNW,23,n,965,0,103.4,96,14.9,0,5.6,west-northwest,Overcast clouds,804,c04n,Mandi Bahāuddīn,Pakistan,73.4828,32.5742
